,FIPS,PCT_DIABETES_ADULTS08,PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS12,PCT_OBESE_ADULTS17,PCT_HSPA17,RECFACPTH11,RECFACPTH16
2438,47021,10.0,12.3,31.1,32.8,25.599999999999994,0.0256601,0.0503423
2439,47023,13.3,14.7,31.1,32.8,25.599999999999994,0.0583908,0.0584727
2440,47025,11.4,14.8,31.1,32.8,25.599999999999994,0.0623305,0.0316847
2441,47027,11.8,13.9,31.1,32.8,25.599999999999994,0.0,0.0
2442,47029,13.2,15.8,31.1,32.8,25.599999999999994,0.0282478,0.0284414
2443,47031,13.1,13.1,31.1,32.8,25.599999999999994,0.0567011,0.091864482
2444,47033,12.9,13.8,31.1,32.8,25.599999999999994,0.0,0.0
2445,47035,11.5,18.2,31.1,32.8,25.599999999999994,0.0353845,0.0170847
2446,47037,9.4,10.6,31.1,32.8,25.599999999999994,0.086532138,0.145158738
2447,47039,12.4,15.0,31.1,32.8,25.599999999999994,0.085609109,0.085389804
2448,47041,11.7,14.4,31.1,32.8,25.599999999999994,0.0,0.0
2449,47043,10.7,12.6,31.1,32.8,25.599999999999994,0.120182678,0.077038635
2450,47045,12.7,15.8,31.1,32.8,25.599999999999994,0.13119916,0.106368834
2451,47047,11.5,17.6,31.1,32.8,25.599999999999994,0.077788726,0.050537
2452,47049,12.6,14.6,31.1,32.8,25.599999999999994,0.0555772,0.0
2453,47051,11.8,13.1,31.1,32.8,25.599999999999994,0.073496987,0.072172637
2454,47053,13.0,13.1,31.1,32.8,25.599999999999994,0.100343174,0.122192127
2455,47055,12.2,14.4,31.1,32.8,25.599999999999994,0.068198868,0.06863418
2456,47057,12.3,14.4,31.1,32.8,25.599999999999994,0.0,0.0
2457,47059,11.0,12.3,31.1,32.8,25.599999999999994,0.0289477,0.014586
2458,47061,11.3,15.2,31.1,32.8,25.599999999999994,0.073599764,0.075306876
2459,47063,12.4,13.9,31.1,32.8,25.599999999999994,0.0159233,0.062777595
2460,47065,11.3,12.2,31.1,32.8,25.599999999999994,0.099696512,0.150812292
2461,47067,11.9,13.0,31.1,32.8,25.599999999999994,0.0,0.0
2462,47069,12.3,14.7,31.1,32.8,25.599999999999994,0.0,0.0392526
2463,47071,11.7,13.8,31.1,32.8,25.599999999999994,0.193281534,0.116464148
2464,47073,13.7,14.4,31.1,32.8,25.599999999999994,0.0353807,0.0177412
2465,47075,13.2,15.3,31.1,32.8,25.599999999999994,0.053952,0.0561703
2466,47077,10.9,15.9,31.1,32.8,25.599999999999994,0.107100782,0.071960566
2467,47079,11.7,14.0,31.1,32.8,25.599999999999994,0.0308547,0.0620251
2468,47081,10.9,12.2,31.1,32.8,25.599999999999994,0.0,0.0
2469,47083,12.1,15.2,31.1,32.8,25.599999999999994,0.0,0.0
2470,47085,12.5,14.1,31.1,32.8,25.599999999999994,0.0,0.0
2471,47087,13.5,13.8,31.1,32.8,25.599999999999994,0.0,0.0
2472,47089,11.4,12.3,31.1,32.8,25.599999999999994,0.0,0.0
2473,47091,11.5,14.1,31.1,32.8,25.599999999999994,0.0549239,0.0562525
2474,47093,11.2,11.2,31.1,32.8,25.599999999999994,0.096186217,0.122776323
2475,47095,11.1,13.5,31.1,32.8,25.599999999999994,0.0,0.0
2476,47097,10.2,15.4,31.1,32.8,25.599999999999994,0.0,0.0
2477,47099,12.6,14.2,31.1,32.8,25.599999999999994,0.0237733,0.0
2478,47101,11.7,14.5,31.1,32.8,25.599999999999994,0.0,0.0
2479,47103,10.7,14.2,31.1,32.8,25.599999999999994,0.0599305,0.089477452
2480,47105,12.0,13.3,31.1,32.8,25.599999999999994,0.122197104,0.097513408
2481,47107,12.1,14.1,31.1,32.8,25.599999999999994,0.0191175,0.0
2482,47109,14.1,16.9,31.1,32.8,25.599999999999994,0.076769538,0.0387447
2483,47111,12.2,14.2,31.1,32.8,25.599999999999994,0.0,0.0
2484,47113,11.2,14.2,31.1,32.8,25.599999999999994,0.112210548,0.09229444
2485,47115,11.9,15.9,31.1,32.8,25.599999999999994,0.0355961,0.070618975
2486,47117,12.0,14.4,31.1,32.8,25.599999999999994,0.064850843,0.093829168
2487,47119,11.6,11.9,31.1,32.8,25.599999999999994,0.0613723,0.100459883
2488,47121,11.4,14.2,31.1,32.8,25.599999999999994,0.0,0.0
2489,47123,11.4,14.7,31.1,32.8,25.599999999999994,0.066797292,0.0435095
2490,47125,11.7,9.8,31.1,32.8,25.599999999999994,0.0566653,0.071870428
2491,47127,11.9,14.0,31.1,32.8,25.599999999999994,0.0,0.0
2492,47129,11.5,12.3,31.1,32.8,25.599999999999994,0.0,0.0
2493,47131,13.4,15.5,31.1,32.8,25.599999999999994,0.063155236,0.098276879
2494,47133,11.1,15.1,31.1,32.8,25.599999999999994,0.090248635,0.091000091
2495,47135,11.5,16.3,31.1,32.8,25.599999999999994,0.0,0.0
2496,47137,13.1,15.0,31.1,32.8,25.599999999999994,0.0,0.0
2497,47139,12.0,13.7,31.1,32.8,25.599999999999994,0.0,0.0
2498,47141,11.3,12.5,31.1,32.8,25.599999999999994,0.068478142,0.131366341
2499,47143,11.5,13.7,31.1,32.8,25.599999999999994,0.0623733,0.0617436
2500,47145,12.6,13.4,31.1,32.8,25.599999999999994,0.07418948,0.0566968
2501,47147,11.9,12.8,31.1,32.8,25.599999999999994,0.0449741,0.0144557
2502,47149,9.3,9.9,31.1,32.8,25.599999999999994,0.0557691,0.0520016
2503,47151,11.8,13.4,31.1,32.8,25.599999999999994,0.0,0.0
2504,47153,10.7,13.5,31.1,32.8,25.599999999999994,0.070180364,0.067842605
2505,47155,12.0,12.2,31.1,32.8,25.599999999999994,0.0548805,0.062106
2506,47157,11.9,12.2,31.1,32.8,25.599999999999994,0.07179074,0.082165761
2507,47159,11.8,13.6,31.1,32.8,25.599999999999994,0.0522712,0.0
2508,47161,11.5,15.2,31.1,32.8,25.599999999999994,0.0,0.0
2509,47163,12.9,14.4,31.1,32.8,25.599999999999994,0.133859422,0.127930406
2510,47165,11.6,11.8,31.1,32.8,25.599999999999994,0.085582942,0.089331576
2511,47167,11.1,13.5,31.1,32.8,25.599999999999994,0.0326579,0.0490388
2512,47169,11.9,13.2,31.1,32.8,25.599999999999994,0.0,0.100502513
2513,47171,13.9,14.7,31.1,32.8,25.599999999999994,0.0546807,0.113218228
2514,47173,11.0,13.8,31.1,32.8,25.599999999999994,0.0,0.0
2515,47175,11.9,14.6,31.1,32.8,25.599999999999994,0.0,0.0
2516,47177,10.5,16.3,31.1,32.8,25.599999999999994,0.0250708,0.0247525
2517,47179,11.4,12.9,31.1,32.8,25.599999999999994,0.072663857,0.070743594
2518,47181,10.6,12.3,31.1,32.8,25.599999999999994,0.0,0.0
2519,47183,10.8,14.7,31.1,32.8,25.599999999999994,0.0,0.0
2520,47185,11.2,13.6,31.1,32.8,25.599999999999994,0.0384482,0.0378058
2521,47187,8.6,9.2,31.1,32.8,25.599999999999994,0.159239895,0.237564417
2522,47189,10.4,12.7,31.1,32.8,25.599999999999994,0.068518963,0.07550988
2523,48001,10.6,11.7,29.2,33.0,25.200000000000003,0.0513883,0.0347476
2524,48003,9.1,8.8,29.2,33.0,25.200000000000003,0.0,0.0
2525,48005,9.3,12.9,29.2,33.0,25.200000000000003,0.068742696,0.079699419
2526,48007,10.9,12.1,29.2,33.0,25.200000000000003,0.129154469,0.079129575
2527,48009,10.2,10.6,29.2,33.0,25.200000000000003,0.0,0.0
2528,48011,10.4,10.6,29.2,33.0,25.200000000000003,0.0,0.0
2529,48013,8.9,10.8,29.2,33.0,25.200000000000003,0.06595871,0.0410965
2530,48015,9.8,9.7,29.2,33.0,25.200000000000003,0.0700035,0.168708034
2531,48017,9.4,9.5,29.2,33.0,25.200000000000003,0.139684313,0.139275766
2532,48019,9.4,11.3,29.2,33.0,25.200000000000003,0.097380465,0.0460617
2533,48021,10.3,9.7,29.2,33.0,25.200000000000003,0.0532694,0.06042
2534,48023,10.8,12.2,29.2,33.0,25.200000000000003,0.0,0.0
2535,48025,8.1,8.7,29.2,33.0,25.200000000000003,0.092844764,0.091365921
2536,48027,10.9,9.2,29.2,33.0,25.200000000000003,0.069662359,0.096716617
2537,48029,8.1,8.9,29.2,33.0,25.200000000000003,0.068371238,0.083517184
2538,48031,8.7,11.2,29.2,33.0,25.200000000000003,0.0,0.0
2539,48033,9.5,11.3,29.2,33.0,25.200000000000003,0.0,0.0
2540,48035,9.9,10.2,29.2,33.0,25.200000000000003,0.0547645,0.0
2541,48037,9.5,12.7,29.2,33.0,25.200000000000003,0.139924871,0.117169608
2542,48039,10.3,9.1,29.2,33.0,25.200000000000003,0.068906331,0.076308263
2543,48041,7.4,7.6,29.2,33.0,25.200000000000003,0.101269412,0.10930903
2544,48043,8.2,9.7,29.2,33.0,25.200000000000003,0.0,0.108778418
2545,48045,11.7,11.2,29.2,33.0,25.200000000000003,0.603500302,0.67294751
2546,48047,9.9,10.8,29.2,33.0,25.200000000000003,0.0,0.0
2547,48049,9.6,9.5,29.2,33.0,25.200000000000003,0.13164477,0.078812557
2548,48051,11.0,12.2,29.2,33.0,25.200000000000003,0.115580213,0.112290158
2549,48053,9.6,10.0,29.2,33.0,25.200000000000003,0.092558312,0.130679096
2550,48055,9.0,9.8,29.2,33.0,25.200000000000003,0.0520535,0.0486523
2551,48057,9.5,11.6,29.2,33.0,25.200000000000003,0.0,0.0
2552,48059,9.5,11.0,29.2,33.0,25.200000000000003,0.0,0.072584743
2553,48061,8.7,9.3,29.2,33.0,25.200000000000003,0.0290615,0.0355647
2554,48063,10.5,11.2,29.2,33.0,25.200000000000003,0.0,0.0
2555,48065,10.6,11.0,29.2,33.0,25.200000000000003,0.0,0.0
2556,48067,11.0,13.7,29.2,33.0,25.200000000000003,0.0,0.0
2557,48069,10.1,9.3,29.2,33.0,25.200000000000003,0.0,0.0
2558,48071,9.3,9.6,29.2,33.0,25.200000000000003,0.0280245,0.0248244
2559,48073,9.2,11.6,29.2,33.0,25.200000000000003,0.0391573,0.0192693
2560,48075,9.1,9.0,29.2,33.0,25.200000000000003,0.142247511,0.140944327
2561,48077,9.4,11.2,29.2,33.0,25.200000000000003,0.0,0.0
2562,48079,10.6,10.9,29.2,33.0,25.200000000000003,0.0,0.0
2563,48081,11.3,12.6,29.2,33.0,25.200000000000003,0.0,0.0
2564,48083,10.2,11.6,29.2,33.0,25.200000000000003,0.0,0.118750742
2565,48085,7.4,7.9,29.2,33.0,25.200000000000003,0.094596222,0.132632609
2566,48087,10.7,10.7,29.2,33.0,25.200000000000003,0.324569945,0.330250991
2567,48089,11.0,11.3,29.2,33.0,25.200000000000003,0.240558095,0.190231607
2568,48091,8.5,8.8,29.2,33.0,25.200000000000003,0.133881952,0.089457441
2569,48093,10.4,10.8,29.2,33.0,25.200000000000003,0.14437306,0.0
2570,48095,8.3,8.7,29.2,33.0,25.200000000000003,0.0,0.0
2571,48097,11.3,10.3,29.2,33.0,25.200000000000003,0.052105,0.0509632
2572,48099,8.1,9.1,29.2,33.0,25.200000000000003,0.0521914,0.0266869
2573,48101,12.0,12.3,29.2,33.0,25.200000000000003,0.0,0.0
2574,48103,10.1,8.8,29.2,33.0,25.200000000000003,0.0,0.0
2575,48105,10.1,9.9,29.2,33.0,25.200000000000003,0.0,0.0
2576,48107,9.9,9.8,29.2,33.0,25.200000000000003,0.0,0.0
2577,48109,10.0,10.0,29.2,33.0,25.200000000000003,0.0,0.0
2578,48111,8.8,8.0,29.2,33.0,25.200000000000003,0.0,0.0
2579,48113,9.3,9.1,29.2,33.0,25.200000000000003,0.071424626,0.086957799
2580,48115,9.8,9.1,29.2,33.0,25.200000000000003,0.072759022,0.153350713
2581,48117,9.3,8.7,29.2,33.0,25.200000000000003,0.0513084,0.0530504
2582,48119,10.3,11.9,29.2,33.0,25.200000000000003,0.0,0.0
2583,48121,8.5,8.0,29.2,33.0,25.200000000000003,0.069977578,0.098973276
2584,48123,10.5,11.6,29.2,33.0,25.200000000000003,0.0,0.0
2585,48125,9.8,9.9,29.2,33.0,25.200000000000003,0.0,0.0
2586,48127,9.1,9.3,29.2,33.0,25.200000000000003,0.0,0.0
2587,48129,10.9,11.1,29.2,33.0,25.200000000000003,0.0,0.0
2588,48131,9.4,9.9,29.2,33.0,25.200000000000003,0.0,0.0
2589,48133,10.4,12.2,29.2,33.0,25.200000000000003,0.107665805,0.0546359
2590,48135,9.4,8.9,29.2,33.0,25.200000000000003,0.071627594,0.082497779
2591,48137,9.0,11.8,29.2,33.0,25.200000000000003,0.0,0.0
2592,48139,8.3,9.9,29.2,33.0,25.200000000000003,0.0524948,0.077205861
2593,48141,7.7,9.5,29.2,33.0,25.200000000000003,0.0573635,0.083617334
2594,48143,8.8,8.9,29.2,33.0,25.200000000000003,0.128452152,0.072388582
2595,48145,11.0,11.5,29.2,33.0,25.200000000000003,0.0,0.0
2596,48147,9.6,10.4,29.2,33.0,25.200000000000003,0.0295229,0.088613203
2597,48149,10.8,11.6,29.2,33.0,25.200000000000003,0.0404138,0.079776625
2598,48151,10.8,11.7,29.2,33.0,25.200000000000003,0.0,0.0
2599,48153,10.7,11.4,29.2,33.0,25.200000000000003,0.0,0.0
2600,48155,11.4,11.7,29.2,33.0,25.200000000000003,0.0,0.0
2601,48157,8.2,8.4,29.2,33.0,25.200000000000003,0.072547523,0.091649393
2602,48159,9.5,11.3,29.2,33.0,25.200000000000003,0.0,0.0
2603,48161,10.1,11.0,29.2,33.0,25.200000000000003,0.0510308,0.101796712
2604,48163,8.2,8.6,29.2,33.0,25.200000000000003,0.0,0.0515863
2605,48165,9.0,8.9,29.2,33.0,25.200000000000003,0.0558597,0.0
2606,48167,9.7,9.8,29.2,33.0,25.200000000000003,0.07780548,0.081990611
2607,48169,9.6,8.3,29.2,33.0,25.200000000000003,0.0,0.0
2608,48171,10.1,13.3,29.2,33.0,25.200000000000003,0.199696461,0.0380156
2609,48173,9.7,9.6,29.2,33.0,25.200000000000003,0.0,0.0
2610,48175,10.0,11.9,29.2,33.0,25.200000000000003,0.138734739,0.0
2611,48177,10.1,12.0,29.2,33.0,25.200000000000003,0.101306858,0.09586349
2612,48179,10.7,10.9,29.2,33.0,25.200000000000003,0.0441482,0.087958484
2613,48181,9.0,9.3,29.2,33.0,25.200000000000003,0.107108724,0.07799947
2614,48183,10.3,11.0,29.2,33.0,25.200000000000003,0.081564073,0.097092092
2615,48185,9.9,11.9,29.2,33.0,25.200000000000003,0.0375347,0.0
2616,48187,8.5,10.0,29.2,33.0,25.200000000000003,0.0220931,0.0388108
2617,48189,9.5,10.3,29.2,33.0,25.200000000000003,0.137370185,0.146160367
2618,48191,11.2,12.4,29.2,33.0,25.200000000000003,0.0,0.0
2619,48193,10.6,11.8,29.2,33.0,25.200000000000003,0.0,0.0
2620,48195,9.3,9.7,29.2,33.0,25.200000000000003,0.0,0.0
2621,48197,10.4,10.9,29.2,33.0,25.200000000000003,0.0,0.0
2622,48199,10.4,9.9,29.2,33.0,25.200000000000003,0.072646701,0.106645811
2623,48201,8.8,8.5,29.2,33.0,25.200000000000003,0.068646886,0.083603329
2624,48203,11.1,11.9,29.2,33.0,25.200000000000003,0.0452325,0.0599431
2625,48205,9.4,9.6,29.2,33.0,25.200000000000003,0.0,0.175254118
2626,48207,11.7,10.5,29.2,33.0,25.200000000000003,0.0,0.173460538
2627,48209,6.8,8.7,29.2,33.0,25.200000000000003,0.122523494,0.117448433
2628,48211,10.2,9.4,29.2,33.0,25.200000000000003,0.253100481,0.242365487
2629,48213,10.2,10.9,29.2,33.0,25.200000000000003,0.114224794,0.112452208
2630,48215,9.6,9.7,29.2,33.0,25.200000000000003,0.0352361,0.0352864
2631,48217,10.0,10.1,29.2,33.0,25.200000000000003,0.11368804,0.085297546
2632,48219,9.5,8.7,29.2,33.0,25.200000000000003,0.0436167,0.0432844
2633,48221,10.0,11.7,29.2,33.0,25.200000000000003,0.0582038,0.10571197
2634,48223,10.6,10.5,29.2,33.0,25.200000000000003,0.0567328,0.138110101
2635,48225,11.5,11.3,29.2,33.0,25.200000000000003,0.0426894,0.043691
2636,48227,9.0,9.7,29.2,33.0,25.200000000000003,0.0571608,0.0
2637,48229,10.0,10.0,29.2,33.0,25.200000000000003,0.0,0.0
2638,48231,10.1,10.3,29.2,33.0,25.200000000000003,0.080732591,0.087014216
2639,48233,10.9,10.5,29.2,33.0,25.200000000000003,0.090855404,0.092721372
2640,48235,9.5,10.6,29.2,33.0,25.200000000000003,0.628140704,0.636942675
2641,48237,9.8,9.7,29.2,33.0,25.200000000000003,0.0,0.0
2642,48239,11.2,10.9,29.2,33.0,25.200000000000003,0.0,0.0
2643,48241,10.9,13.2,29.2,33.0,25.200000000000003,0.0552608,0.0564956
2644,48243,10.0,12.4,29.2,33.0,25.200000000000003,0.0,0.0
2645,48245,11.2,10.8,29.2,33.0,25.200000000000003,0.0552493,0.066418185
2646,48247,10.1,9.9,29.2,33.0,25.200000000000003,0.0,0.0
2647,48249,9.0,9.2,29.2,33.0,25.200000000000003,0.0485366,0.048644
2648,48251,10.0,9.4,29.2,33.0,25.200000000000003,0.0263058,0.0613817
2649,48253,9.1,9.0,29.2,33.0,25.200000000000003,0.0,0.100030009
2650,48255,8.6,9.5,29.2,33.0,25.200000000000003,0.066903057,0.065513627
2651,48257,8.5,9.2,29.2,33.0,25.200000000000003,0.076054303,0.067770191
2652,48259,8.3,8.9,29.2,33.0,25.200000000000003,0.116090086,0.095319798
2653,48261,9.4,9.2,29.2,33.0,25.200000000000003,0.0,0.0
2654,48263,11.3,12.0,29.2,33.0,25.200000000000003,0.0,0.0
2655,48265,10.7,13.4,29.2,33.0,25.200000000000003,0.120950672,0.097473487
2656,48267,10.2,11.6,29.2,33.0,25.200000000000003,0.435350457,0.0
2657,48269,9.2,10.5,29.2,33.0,25.200000000000003,0.0,0.0
2658,48271,10.8,10.8,29.2,33.0,25.200000000000003,0.0,0.0
2659,48273,8.3,9.2,29.2,33.0,25.200000000000003,0.09367389,0.063801959
2660,48275,12.0,11.2,29.2,33.0,25.200000000000003,0.0,0.0
2661,48277,10.8,11.6,29.2,33.0,25.200000000000003,0.080219802,0.14122869
2662,48279,10.1,10.2,29.2,33.0,25.200000000000003,0.071169312,0.0
2663,48281,9.2,10.2,29.2,33.0,25.200000000000003,0.0501857,0.0484097
2664,48283,8.7,8.2,29.2,33.0,25.200000000000003,0.0,0.0
2665,48285,11.3,11.7,29.2,33.0,25.200000000000003,0.103600104,0.050226
2666,48287,10.1,10.8,29.2,33.0,25.200000000000003,0.0604047,0.0
2667,48289,10.5,13.8,29.2,33.0,25.200000000000003,0.0,0.0
2668,48291,9.4,11.0,29.2,33.0,25.200000000000003,0.0131631,0.0122885
2669,48293,10.7,11.8,29.2,33.0,25.200000000000003,0.042434,0.0
2670,48295,9.8,9.5,29.2,33.0,25.200000000000003,0.0,0.0
2671,48297,9.6,10.8,29.2,33.0,25.200000000000003,0.0,0.0
2672,48299,11.3,13.3,29.2,33.0,25.200000000000003,0.104926289,0.0486145
2673,48301,11.3,10.5,29.2,33.0,25.200000000000003,0.0,0.0
2674,48303,7.7,8.6,29.2,33.0,25.200000000000003,0.091747004,0.089314954
2675,48305,10.2,10.4,29.2,33.0,25.200000000000003,0.0,0.0
2676,48307,10.4,11.0,29.2,33.0,25.200000000000003,0.0,0.0
2677,48309,10.1,9.0,29.2,33.0,25.200000000000003,0.0588666,0.088896791
2678,48311,10.8,11.8,29.2,33.0,25.200000000000003,0.0,0.0
2679,48313,9.5,9.1,29.2,33.0,25.200000000000003,0.0,0.0
2680,48315,12.4,12.5,29.2,33.0,25.200000000000003,0.0,0.0
2681,48317,9.2,8.8,29.2,33.0,25.200000000000003,0.0,0.0
2682,48319,10.3,12.5,29.2,33.0,25.200000000000003,0.0,0.0
2683,48321,11.3,11.2,29.2,33.0,25.200000000000003,0.0272621,0.10776733
2684,48323,9.4,8.7,29.2,33.0,25.200000000000003,0.0181081,0.0172446
2685,48325,9.0,11.2,29.2,33.0,25.200000000000003,0.0429895,0.0
2686,48327,11.1,12.9,29.2,33.0,25.200000000000003,0.0,0.0
2687,48329,8.3,8.6,29.2,33.0,25.200000000000003,0.085609109,0.091758272
2688,48331,11.4,11.9,29.2,33.0,25.200000000000003,0.0,0.0
2689,48333,10.3,11.7,29.2,33.0,25.200000000000003,0.20487605,0.204331835
2690,48335,9.9,8.9,29.2,33.0,25.200000000000003,0.106450926,0.0
2691,48337,10.4,10.7,29.2,33.0,25.200000000000003,0.0506175,0.0514509
2692,48339,8.4,10.1,29.2,33.0,25.200000000000003,0.078483279,0.093774458
2693,48341,8.6,9.0,29.2,33.0,25.200000000000003,0.0,0.0455892
2694,48343,13.0,11.1,29.2,33.0,25.200000000000003,0.0,0.0
2695,48345,11.6,13.0,29.2,33.0,25.200000000000003,0.0,0.0
2696,48347,9.2,11.3,29.2,33.0,25.200000000000003,0.0609394,0.076147543
2697,48349,9.7,10.1,29.2,33.0,25.200000000000003,0.0624311,0.0620155
2698,48351,10.9,11.7,29.2,33.0,25.200000000000003,0.0,0.0
2699,48353,10.8,10.4,29.2,33.0,25.200000000000003,0.0,0.0
2700,48355,10.5,9.9,29.2,33.0,25.200000000000003,0.0611844,0.091278985
2701,48357,8.4,8.2,29.2,33.0,25.200000000000003,0.095950873,0.097134531
2702,48359,9.9,9.3,29.2,33.0,25.200000000000003,0.0,0.0
2703,48361,9.8,8.9,29.2,33.0,25.200000000000003,0.072871249,0.059166
2704,48363,9.3,12.0,29.2,33.0,25.200000000000003,0.071296164,0.0355467
2705,48365,10.5,10.9,29.2,33.0,25.200000000000003,0.0416597,0.0
2706,48367,9.3,10.5,29.2,33.0,25.200000000000003,0.0338089,0.0620824
2707,48369,9.8,9.4,29.2,33.0,25.200000000000003,0.097465887,0.0
2708,48371,9.4,9.8,29.2,33.0,25.200000000000003,0.0,0.062984191
2709,48373,11.0,10.8,29.2,33.0,25.200000000000003,0.0,0.041898
2710,48375,8.9,8.9,29.2,33.0,25.200000000000003,0.065405967,0.066366909
2711,48377,9.7,10.3,29.2,33.0,25.200000000000003,0.0,0.139547865
2712,48379,9.7,11.8,29.2,33.0,25.200000000000003,0.090909091,0.0
2713,48381,8.6,8.2,29.2,33.0,25.200000000000003,0.081012986,0.098145058
2714,48383,9.6,8.9,29.2,33.0,25.200000000000003,0.0,0.0
2715,48385,10.6,12.1,29.2,33.0,25.200000000000003,0.582920431,0.294377392
2716,48387,11.2,11.9,29.2,33.0,25.200000000000003,0.0,0.0
2717,48389,10.2,8.1,29.2,33.0,25.200000000000003,0.0,0.0
2718,48391,10.7,10.9,29.2,33.0,25.200000000000003,0.0,0.0
2719,48393,10.2,10.3,29.2,33.0,25.200000000000003,0.0,0.0
2720,48395,11.5,10.9,29.2,33.0,25.200000000000003,0.0600456,0.177957053
2721,48397,8.1,8.9,29.2,33.0,25.200000000000003,0.160426488,0.117749066
2722,48399,11.0,11.5,29.2,33.0,25.200000000000003,0.0,0.0
2723,48401,11.3,10.8,29.2,33.0,25.200000000000003,0.09314456,0.075677312
2724,48403,11.8,13.2,29.2,33.0,25.200000000000003,0.0,0.0
2725,48405,12.2,13.7,29.2,33.0,25.200000000000003,0.0,0.0
2726,48407,10.4,12.6,29.2,33.0,25.200000000000003,0.0,0.0
2727,48409,10.1,10.5,29.2,33.0,25.200000000000003,0.077573501,0.0446017
2728,48411,9.9,11.4,29.2,33.0,25.200000000000003,0.0,0.0
2729,48413,10.1,9.8,29.2,33.0,25.200000000000003,0.0,0.0
2730,48415,9.1,9.1,29.2,33.0,25.200000000000003,0.118511496,0.0573723
2731,48417,10.1,10.4,29.2,33.0,25.200000000000003,0.0,0.0
2732,48419,10.6,11.7,29.2,33.0,25.200000000000003,0.0388651,0.077588548
2733,48421,8.9,10.0,29.2,33.0,25.200000000000003,0.0,0.0
2734,48423,9.1,10.2,29.2,33.0,25.200000000000003,0.098752428,0.075453274
2735,48425,9.3,10.7,29.2,33.0,25.200000000000003,0.0,0.0
2736,48427,8.5,8.4,29.2,33.0,25.200000000000003,0.0162385,0.0156419
2737,48429,9.7,10.0,29.2,33.0,25.200000000000003,0.0,0.0
2738,48431,10.0,10.1,29.2,33.0,25.200000000000003,0.0,0.0
2739,48433,11.4,12.0,29.2,33.0,25.200000000000003,0.0,0.0
2740,48435,9.0,9.8,29.2,33.0,25.200000000000003,0.0,0.0
2741,48437,10.4,9.9,29.2,33.0,25.200000000000003,0.0,0.0
2742,48439,8.4,11.0,29.2,33.0,25.200000000000003,0.071974565,0.08260187
2743,48441,8.7,9.2,29.2,33.0,25.200000000000003,0.112902497,0.110324944
2744,48443,11.6,10.6,29.2,33.0,25.200000000000003,0.0,0.0
2745,48445,9.5,9.8,29.2,33.0,25.200000000000003,0.079082641,0.07796663
2746,48447,11.1,11.3,29.2,33.0,25.200000000000003,0.0,0.0
2747,48449,9.1,9.5,29.2,33.0,25.200000000000003,0.0616846,0.0613215
2748,48451,10.4,10.1,29.2,33.0,25.200000000000003,0.071586445,0.09338495
2749,48453,6.8,6.4,29.2,33.0,25.200000000000003,0.115853354,0.181805805
2750,48455,11.3,11.5,29.2,33.0,25.200000000000003,0.068087424,0.0
2751,48457,10.4,12.3,29.2,33.0,25.200000000000003,0.0,0.0
2752,48459,10.3,10.7,29.2,33.0,25.200000000000003,0.050336,0.0244714
2753,48461,10.5,9.6,29.2,33.0,25.200000000000003,0.0,0.0
2754,48463,9.5,10.5,29.2,33.0,25.200000000000003,0.0376435,0.0368922
2755,48465,10.6,8.7,29.2,33.0,25.200000000000003,0.040858,0.0408555
2756,48467,9.5,10.8,29.2,33.0,25.200000000000003,0.0190509,0.0183901
2757,48469,10.3,10.3,29.2,33.0,25.200000000000003,0.125671198,0.129899653
2758,48471,8.8,9.0,29.2,33.0,25.200000000000003,0.0438545,0.0418404
2759,48473,9.7,12.0,29.2,33.0,25.200000000000003,0.0226819,0.0199768
2760,48475,9.9,9.7,29.2,33.0,25.200000000000003,0.0,0.0
2761,48477,11.4,11.8,29.2,33.0,25.200000000000003,0.088347027,0.114873209
2762,48479,9.1,8.6,29.2,33.0,25.200000000000003,0.0547735,0.0550659
2763,48481,11.2,10.2,29.2,33.0,25.200000000000003,0.0242365,0.0240188
2764,48483,10.5,10.8,29.2,33.0,25.200000000000003,0.183654729,0.0
2765,48485,10.6,12.3,29.2,33.0,25.200000000000003,0.068819967,0.076155662
2766,48487,10.0,11.0,29.2,33.0,25.200000000000003,0.074404762,0.155110904
2767,48489,9.0,8.3,29.2,33.0,25.200000000000003,0.0,0.0
2768,48491,6.9,7.4,29.2,33.0,25.200000000000003,0.074630747,0.108001796
2769,48493,10.0,9.7,29.2,33.0,25.200000000000003,0.0458001,0.0622536
2770,48495,9.7,8.7,29.2,33.0,25.200000000000003,0.0,0.0
2771,48497,8.6,10.4,29.2,33.0,25.200000000000003,0.0500392,0.0155123
2772,48499,11.2,11.7,29.2,33.0,25.200000000000003,0.0474608,0.0456381
2773,48501,9.4,8.6,29.2,33.0,25.200000000000003,0.0,0.0
2774,48503,10.3,10.9,29.2,33.0,25.200000000000003,0.0545078,0.0553128
2775,48505,8.9,8.3,29.2,33.0,25.200000000000003,0.0,0.0
2776,48507,8.7,8.7,29.2,33.0,25.200000000000003,0.0,0.0
2777,49001,7.5,7.9,24.3,25.3,19.099999999999994,0.152485514,0.0
2778,49003,7.5,9.9,24.3,25.3,19.099999999999994,0.099522293,0.07550874
2779,49005,5.2,5.6,24.3,25.3,19.099999999999994,0.069680341,0.106259502
2780,49007,8.9,9.6,24.3,25.3,19.099999999999994,0.093870271,0.098178784
2781,49009,8.9,10.1,24.3,25.3,19.099999999999994,0.0,0.0
